link,datetime,title,text,authors,summary,keywords,images,has_top_image,top_image,successfully_scraped,is_valid_url,meta_lang,meta_data,media_links,search_term
https://www.thetimes.co.uk/article/mandatory-sex-education-gives-certainty-at-a-difficult-time-for-children-rbhdjrd9b,,Mandatory sex education gives certainty at a difficult time for children,"With all the anxiety about the impact of Covid-19 on children’s mental health and opening schools safely, one piece of good news for children and young people hasn’t received the attention it deserves. The introduction of mandatory relationships and sex education (RSE) in every secondary school in England.

Brook has been campaigning for this change for decades. Much of the evidence demonstrates that good-quality sex education has a range of positive outcomes. It delays sexual intercourse; reduces risk-taking; increases the use of condoms and contraception; and instils healthy attitudes to sexual and reproductive health. Its introduction in schools is something to celebrate and that is exactly what we are doing for this year’s Sexual Health Week.

Sponsored

Information about sex, sexuality and gender has never been",['Lisa Hallgarten'],"The introduction of mandatory relationships and sex education (RSE) in every secondary school in England.
Much of the evidence demonstrates that good-quality sex education has a range of positive outcomes.
It delays sexual intercourse; reduces risk-taking; increases the use of condoms and contraception; and instils healthy attitudes to sexual and reproductive health.
Its introduction in schools is something to celebrate and that is exactly what we are doing for this year’s Sexual Health Week.
SponsoredInformation about sex, sexuality and gender has never been","['certainty', 'young', 'schools', 'introduction', 'education', 'children', 'difficult', 'mandatory', 'health', 'weeksponsoredinformation', 'sexual', 'sexuality', 'gives', 'secondary', 'sex']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc27d2d06-f5d7-11ea-a46c-7a0b650e6a11.jpg?crop=731%2C731%2C426%2C153', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc27d2d06-f5d7-11ea-a46c-7a0b650e6a11.jpg?crop=1322%2C744%2C144%2C149&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc27d2d06-f5d7-11ea-a46c-7a0b650e6a11.jpg?crop=1322%2C744%2C144%2C149&resize=685,1,,,,,['gender-based violence']
https://www.thetimes.co.uk/article/call-for-law-to-protect-abuse-victims-who-hit-back-6wq6r7mqq,,Call for law to protect abuse victims who hit back,"Women who hit back against abusive partners or commit crimes on their behalf such as handling stolen goods or hiding weapons should be allowed to rely on a new defence of coercion, according to campaigners.

The Centre for Women’s Justice (CWJ) is calling for the change to recognise the “devastating impact” that controlling relationships can have and the lack of legal protection for domestic abuse victims who are driven to offend.

Sponsored

Harriet Wistrich, the solicitor who founded the centre, won a landmark coercive control appeal in 2019 in which her client Sally Challen’s conviction for murdering her abusive husband was quashed. The legal team argued that Challen had been controlled by her husband for more than 30 years before she battered him to","['Fiona Hamilton', 'Crime Editor', 'Matt Dathan', 'Home Affairs Editor']","Women who hit back against abusive partners or commit crimes on their behalf such as handling stolen goods or hiding weapons should be allowed to rely on a new defence of coercion, according to campaigners.
The Centre for Women’s Justice (CWJ) is calling for the change to recognise the “devastating impact” that controlling relationships can have and the lack of legal protection for domestic abuse victims who are driven to offend.
SponsoredHarriet Wistrich, the solicitor who founded the centre, won a landmark coercive control appeal in 2019 in which her client Sally Challen’s conviction for murdering her abusive husband was quashed.
The legal team argued that Challen had been controlled by her husband for more than 30 years before she battered him to","['husband', 'abusive', 'law', 'victims', 'weapons', 'protect', 'legal', 'abuse', 'hit', 'won', 'wistrich', 'centre', 'womens', 'women']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F9828ae9c-7f73-11eb-8dc5-6a6f238d9d27.jpg?crop=1272%2C715%2C2565%2C445&resize=685', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F9828ae9c-7f73-11eb-8dc5-6a6f238d9d27.jpg?crop=1272%2C715%2C2565%2C445&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F9828ae9c-7f73-11eb-8dc5-6a6f238d9d27.jpg?crop=1272%2C715%2C2565%2C445&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/gareth-thomas-stripping-is-an-art-its-a-tease-qpffvxp8f,,Gareth Thomas: ‘Stripping is an art. It’s a tease’,"At 46, Gareth Thomas still maintains an elite athlete’s body. The former rugby union full back and renowned Wales player regularly runs, cycles, and swims in the sea. He even does the occasional Ironman event, involving a 2.4-mile swim, 112-mile bike ride and 26.2-mile run. Now he is undertaking a sporting challenge unlike any other — The Full Monty on Ice, which starts next week on ITV. And it would be fair to say he’s a little nervous.

“I’m ice skating and I’m OK at it. But adding another element is really a big challenge,” he says.

Sponsored

The other “element” to which Thomas is referring is stripping. Along with the former Woman’s Hour presenter Jenni Murray and other celebrity contestants, Thomas will be gliding",['Gareth Thomas'],"At 46, Gareth Thomas still maintains an elite athlete’s body.
The former rugby union full back and renowned Wales player regularly runs, cycles, and swims in the sea.
Now he is undertaking a sporting challenge unlike any other — The Full Monty on Ice, which starts next week on ITV.
SponsoredThe other “element” to which Thomas is referring is stripping.
Along with the former Woman’s Hour presenter Jenni Murray and other celebrity contestants, Thomas will be gliding","['ice', 'thomas', 'undertaking', 'wales', 'tease', 'unlike', 'element', 'union', 'gareth', 'art', 'womans', 'challenge', 'stripping', 'week']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc122de88-3a42-11eb-a4fe-454ae9b80c8b.jpg?crop=3174%2C1786%2C73%2C144&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc122de88-3a42-11eb-a4fe-454ae9b80c8b.jpg?crop=3174%2C1786%2C73%2C144&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc122de88-3a42-11eb-a4fe-454ae9b80c8b.jpg?crop=3174%2C1786%2C73%2C144&resize=685,1,,,,,['forced marriage']
https://www.thetimes.co.uk/article/how-accurate-is-the-crown-season-4-true-false-netflix-bz6b7gpcd,,How accurate is The Crown season 4? What’s true and false in the Netflix series,"The fourth season of The Crown stretches from May 1979, when Margaret Thatcher is elected Britain’s first female prime minister, to Christmas 1990, shortly after she has been drummed out of office. Peter Morgan, the show’s creator, tells us: “We do our very, very best to get it right, but sometimes I have to conflate [incidents] . . . You sometimes have to forsake accuracy, but you must never forsake truth.” The forsaking of the truth, the perverting and twisting of known facts, is what has always concerned me throughout the four seasons of this series. It is about real people, often put into fictional situations.

The main protagonists in season four are Thatcher and the Prince and Princess of Wales, clashed against some of",['Hugo Vickers'],"The fourth season of The Crown stretches from May 1979, when Margaret Thatcher is elected Britain’s first female prime minister, to Christmas 1990, shortly after she has been drummed out of office.
Peter Morgan, the show’s creator, tells us: “We do our very, very best to get it right, but sometimes I have to conflate [incidents] .
You sometimes have to forsake accuracy, but you must never forsake truth.” The forsaking of the truth, the perverting and twisting of known facts, is what has always concerned me throughout the four seasons of this series.
It is about real people, often put into fictional situations.
The main protagonists in season four are Thatcher and the Prince and Princess of Wales, clashed against some of","['stretches', 'tells', 'wales', 'situationsthe', 'false', 'crown', 'twisting', 'series', 'shows', 'season', 'accurate', 'truth', 'thatcher', 'netflix', 'forsake', 'true', 'whats']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe1fb6fd2-2393-11eb-9390-c405d04fd641.jpg?crop=3125%2C1758%2C0%2C0&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe1fb6fd2-2393-11eb-9390-c405d04fd641.jpg?crop=3125%2C1758%2C0%2C0&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe1fb6fd2-2393-11eb-9390-c405d04fd641.jpg?crop=3125%2C1758%2C0%2C0&resize=685,1,,,,,['forced marriage']
https://www.thetimes.co.uk/article/domestic-abuse-victims-in-ireland-to-receive-rent-supplement-without-means-testing-xnnrs7fvr,,Domestic abuse victims in Ireland to receive rent supplement without means testing,"Emergency calls for help relating to domestic violence have increased by 25 per cent this year, according to garda statistics

Victims of domestic violence will be able to access the state’s rent supplement payment without a means test, the government has said.

Under changes announced by the Department of Employment Affairs and Social Protection, victims of domestic violence can get immediate access to rent supplement for a three-month period to ensure that they are not prevented from leaving their home because of financial concerns.

Sponsored

The department said that the usual rent supplement means test would not apply to this period. After that a further three-month extension may be provided, subject to the usual rent supplement means assessment. After six months, if the tenant has a long-term housing need, they can apply to their local housing authority for social housing supports and, if eligible, will be",['Aine Mcmahon'],"Emergency calls for help relating to domestic violence have increased by 25 per cent this year, according to garda statisticsVictims of domestic violence will be able to access the state’s rent supplement payment without a means test, the government has said.
Under changes announced by the Department of Employment Affairs and Social Protection, victims of domestic violence can get immediate access to rent supplement for a three-month period to ensure that they are not prevented from leaving their home because of financial concerns.
SponsoredThe department said that the usual rent supplement means test would not apply to this period.
After that a further three-month extension may be provided, subject to the usual rent supplement means assessment.
After six months, if the tenant has a long-term housing need, they can apply to their local housing authority for social housing supports and, if eligible, will be","['threemonth', 'test', 'usual', 'means', 'social', 'supplement', 'victims', 'rent', 'violence', 'housing', 'domestic', 'abuse', 'testing', 'ireland', 'receive']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F404b50b6-ae5a-11ea-839f-3d38a5cc49e9.jpg?crop=5520%2C3105%2C0%2C288&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F404b50b6-ae5a-11ea-839f-3d38a5cc49e9.jpg?crop=5520%2C3105%2C0%2C288&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F404b50b6-ae5a-11ea-839f-3d38a5cc49e9.jpg?crop=5520%2C3105%2C0%2C288&resize=685,1,,,,,"['child abuse', 'domestic violence']"
https://www.thetimes.co.uk/article/follow-australia-and-get-tough-on-facebook-2ss9cg0dq,,Follow Australia and get tough on Facebook,"Jesus, Gandhi, Mother Teresa, Mark Zuckerberg. To listen to some of the Facebook founder’s pronouncements you would think that in 1984 a child was born in White Plains, New York, to “connect the world” and “build community” via cat memes and antivaxer propaganda. “When you give everyone a voice and give people power, the system usually ends up in a really good place.” “We’re making the world more transparent”. “There is a huge need . . . to get everyone in the world connected, to give everyone a voice.” In another language, that’s “ker-ching, ker-ching, ker-ching”.

For years politicians around the world have been scared to call out such hooey lest they should appear anti-progress, anti-zeitgeist. They have cringed before Facebook’s awesome power, shaken a",['Clare Foges'],"To listen to some of the Facebook founder’s pronouncements you would think that in 1984 a child was born in White Plains, New York, to “connect the world” and “build community” via cat memes and antivaxer propaganda.
“When you give everyone a voice and give people power, the system usually ends up in a really good place.” “We’re making the world more transparent”.
to get everyone in the world connected, to give everyone a voice.” In another language, that’s “ker-ching, ker-ching, ker-ching”.
For years politicians around the world have been scared to call out such hooey lest they should appear anti-progress, anti-zeitgeist.
They have cringed before Facebook’s awesome power, shaken a","['world', 'tough', 'usually', 'australia', 'zuckerberg', 'york', 'transparent', 'voice', 'white', 'kerching', 'power', 'facebook', 'think', 'follow']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fa7e60ed6-746c-11eb-9d58-b0b1ea096ce7.jpg?crop=1128%2C634%2C58%2C97&resize=685', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fa7e60ed6-746c-11eb-9d58-b0b1ea096ce7.jpg?crop=716%2C716%2C292%2C68', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fa7e60ed6-746c-11eb-9d58-b0b1ea096ce7.jpg?crop=1128%2C634%2C58%2C97&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/times-letters-online-teaching-and-the-reform-of-universities-jfq6sqk5v,,Times letters: Online teaching and the reform of universities,"Sir, Nathan Schultz (Thunderer, Oct 26) recommends that British universities should consider permanently moving much of their teaching online. Before our vice- chancellors rush to follow his advice it is worth digging a little deeper. British universities did re-open and are offering mixed learning that is largely online but with practical sessions face-to-face. I am working with colleagues to provide fieldwork training to 80 second-year geologists, and they are successfully, and safely, working in small groups, out of doors, and catching up on all the missed practical skills from the end of the last academic year.

Students are missing the social experiences of university at the moment but they would be missing social encounters if we had cancelled the year and they were all sitting",['Write To Letters Thetimes.Co.Uk'],"Sir, Nathan Schultz (Thunderer, Oct 26) recommends that British universities should consider permanently moving much of their teaching online.
Before our vice- chancellors rush to follow his advice it is worth digging a little deeper.
British universities did re-open and are offering mixed learning that is largely online but with practical sessions face-to-face.
I am working with colleagues to provide fieldwork training to 80 second-year geologists, and they are successfully, and safely, working in small groups, out of doors, and catching up on all the missed practical skills from the end of the last academic year.
Students are missing the social experiences of university at the moment but they would be missing social encounters if we had cancelled the year and they were all sitting","['practical', 'times', 'worth', 'universities', 'missing', 'online', 'reform', 'teaching', 'yearstudents', 'british', 'vice', 'working', 'letters', 'social']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Ff149fb36-17cf-11eb-a714-6e13d8ca860f.jpg?crop=5000%2C2813%2C0%2C260&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F01e20d62-17d0-11eb-a714-6e13d8ca860f.jpg?crop=481%2C481%2C502%2C194'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Ff149fb36-17cf-11eb-a714-6e13d8ca860f.jpg?crop=5000%2C2813%2C0%2C260&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/abuse-inquiry-welfare-fears-about-postwar-child-migration-lwfxmrnk7,,Abuse inquiry: Welfare fears about postwar child migration,"UK local authorities were reluctant to take part in child migration to Australia after the Second World War because of concerns over welfare, an inquiry has been told.

Mark Davies, of the UK government’s Department of Health and Social Care, told the Scottish Child Abuse Inquiry he had found evidence that councils were hesitant to send children in their care and had raised concerns over the level of welfare they were receiving.

Sponsored

Mr Davies told Colin MacAulay, QC, senior counsel to the inquiry: “It is quite clear that many of the authorities did not send children to Australia after the Second World War. It looks very likely that the majority were of the opinion migration was not suitable for children.”

The inquiry was told that",['Emma O Neil'],"UK local authorities were reluctant to take part in child migration to Australia after the Second World War because of concerns over welfare, an inquiry has been told.
Mark Davies, of the UK government’s Department of Health and Social Care, told the Scottish Child Abuse Inquiry he had found evidence that councils were hesitant to send children in their care and had raised concerns over the level of welfare they were receiving.
SponsoredMr Davies told Colin MacAulay, QC, senior counsel to the inquiry: “It is quite clear that many of the authorities did not send children to Australia after the Second World War.
It looks very likely that the majority were of the opinion migration was not suitable for children.”The inquiry was told that","['world', 'migration', 'send', 'inquiry', 'second', 'child', 'welfare', 'abuse', 'davies', 'postwar', 'told', 'fears', 'war', 'uk']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd17b08ac-096c-11eb-9ac5-9d2cf4a10c9f.jpg?crop=2700%2C1519%2C0%2C141&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd17b08ac-096c-11eb-9ac5-9d2cf4a10c9f.jpg?crop=2700%2C1519%2C0%2C141&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd17b08ac-096c-11eb-9ac5-9d2cf4a10c9f.jpg?crop=2700%2C1519%2C0%2C141&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/secretary-at-east-coast-celtic-feeder-club-was-child-abuser-lsx0jm87x,,Secretary at east coast Celtic feeder club was child abuser,"Celtic FC launched Celtic East Youth Club in 1989 to match its “excellent counterpart”

Celtic FC created and funded a second feeder club which became embroiled in its own child abuse scandal, The Times can reveal.

The Parkhead club has repeatedly distanced itself from systemic abuse at Celtic Boys Club in which four members, including the founder, Jim Torbett, were convicted of molesting dozens of children over four decades.

Sponsored

Now evidence has emerged that Celtic FC was behind the launch of a second youth feeder club in Edinburgh, called Celtic East Youth Club.

Neil Strachan became a leader of one of Scotland’s largest paedophile rings

In 1997 Neil Strachan, the secretary of Celtic East, was jailed for sexually assaulting a young boy and gained further notoriety when he was exposed as the ringleader of Scotland’s worst organised abuse network.

Celtic FC has always denied any formal connection with the Edinburgh club,",['Marc Horne'],"Celtic FC launched Celtic East Youth Club in 1989 to match its “excellent counterpart”Celtic FC created and funded a second feeder club which became embroiled in its own child abuse scandal, The Times can reveal.
The Parkhead club has repeatedly distanced itself from systemic abuse at Celtic Boys Club in which four members, including the founder, Jim Torbett, were convicted of molesting dozens of children over four decades.
SponsoredNow evidence has emerged that Celtic FC was behind the launch of a second youth feeder club in Edinburgh, called Celtic East Youth Club.
Neil Strachan became a leader of one of Scotland’s largest paedophile ringsIn 1997 Neil Strachan, the secretary of Celtic East, was jailed for sexually assaulting a young boy and gained further notoriety when he was exposed as the ringleader of Scotland’s worst organised abuse network.
Celtic FC has always denied any formal connection with the Edinburgh club,","['scotlands', 'secretary', 'feeder', 'second', 'child', 'east', 'celtic', 'youth', 'abuse', 'strachan', 'fc', 'abuser', 'coast', 'club']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F81b1ff14-a9a5-11ea-8500-5aff29860cf1.jpg?crop=3330%2C1873%2C76%2C410&resize=685', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F81b1ff14-a9a5-11ea-8500-5aff29860cf1.jpg?crop=3330%2C1873%2C76%2C410&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F78a58110-a9ce-11ea-adef-7962e28cd764.jpg?crop=173%2C173%2C3%2C5&resize=400&quality=3', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F81b1ff14-a9a5-11ea-8500-5aff29860cf1.jpg?crop=3330%2C1873%2C76%2C410&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/us-border-patrol-struggling-to-cope-with-new-surge-of-migrants-28n5cdxsh,,US border overwhelmed by record migrant surge,"Migrants cross the Rio Grande river at the end of a dangerous journey. Last month 170,000 were apprehended at the US border, with many more slipping into the country undetected

The migrant refuge in the Texan border town of McAllen is searingly hot, overcrowded and noisy, and it smells strongly of sweat.

But the 300 or so people crammed into a room the size of a basketball court, behind blacked-out windows, are arguably among the lucky ones: footsore from weeks of gruelling travel from central America, they have made it through Mexico and across the US border. The traffickers earning large profits from the misery of their human cargo are far behind them.

Sponsored

Here, at the Humanitarian Respite Centre run by a Catholic nun, there is food, basic medicine and clean clothes, and mattresses to rest on, even if the constant sound of crying toddlers makes sleeping hard.

The journey undertaken by these people and","['Alistair Dawber', 'The Rio Grande Valley']","Migrants cross the Rio Grande river at the end of a dangerous journey.
Last month 170,000 were apprehended at the US border, with many more slipping into the country undetectedThe migrant refuge in the Texan border town of McAllen is searingly hot, overcrowded and noisy, and it smells strongly of sweat.
The traffickers earning large profits from the misery of their human cargo are far behind them.
SponsoredHere, at the Humanitarian Respite Centre run by a Catholic nun, there is food, basic medicine and clean clothes, and mattresses to rest on, even if the constant sound of crying toddlers makes sleeping hard.
The journey undertaken by these people and","['undetectedthe', 'windows', 'surge', 'overwhelmed', 'undertaken', 'record', 'journey', 'toddlers', 'traffickers', 'weeks', 'town', 'border', 'migrant', 'travel']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F77abbe12-961f-11eb-934d-93ce24b2a1c4.jpg?crop=8256%2C4644%2C0%2C430&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F77abbe12-961f-11eb-934d-93ce24b2a1c4.jpg?crop=8256%2C4644%2C0%2C430&resize=685'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F77abbe12-961f-11eb-934d-93ce24b2a1c4.jpg?crop=8256%2C4644%2C0%2C430&resize=685,1,,,,,"['rape', 'gang-rape']"
https://www.thetimes.co.uk/article/silencing-pupils-over-abuse-was-a-disgrace-says-headmaster-6dpcggxcd,,"Silencing pupils over abuse was ‘a disgrace’, says headmaster","The headmaster of Queen Victoria School offered an apology to any pupils affected by abuse

The headmaster of a military boarding school said that discouraging pupils from reporting abuse was a disgrace, as he offered an apology to those affected.

Donald Shaw, of Queen Victoria School (QVS) in Dunblane, told the Scottish Child Abuse Inquiry yesterday that he had mistakenly presumed the investigation would be about adult sexual assaults on children.

Sponsored

He said that it was only when he read witness statements that he became aware of “significant” potential instances of peer-on-peer abuse during the school’s history. Shaw said: “Abuse does come in many forms and no matter the form, one case of abuse in a school is one case too many.

“I would like to offer my appreciation to anyone who has now come forward. It’s an incredibly hard",['Conor Riordan'],"The headmaster of Queen Victoria School offered an apology to any pupils affected by abuseThe headmaster of a military boarding school said that discouraging pupils from reporting abuse was a disgrace, as he offered an apology to those affected.
Donald Shaw, of Queen Victoria School (QVS) in Dunblane, told the Scottish Child Abuse Inquiry yesterday that he had mistakenly presumed the investigation would be about adult sexual assaults on children.
SponsoredHe said that it was only when he read witness statements that he became aware of “significant” potential instances of peer-on-peer abuse during the school’s history.
Shaw said: “Abuse does come in many forms and no matter the form, one case of abuse in a school is one case too many.
“I would like to offer my appreciation to anyone who has now come forward.","['offered', 'silencing', 'come', 'school', 'case', 'headmaster', 'queen', 'abuse', 'pupils', 'disgrace', 'victoria', 'shaw']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc1dbc7ba-9242-11eb-930d-e9e6e3751f8f.jpg?crop=1804%2C1015%2C0%2C94&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc1dbc7ba-9242-11eb-930d-e9e6e3751f8f.jpg?crop=1804%2C1015%2C0%2C94&resize=685'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fc1dbc7ba-9242-11eb-930d-e9e6e3751f8f.jpg?crop=1804%2C1015%2C0%2C94&resize=685,1,,,,,['child abuse']
