link,datetime,title,text,authors,summary,keywords,images,has_top_image,top_image,successfully_scraped,is_valid_url,meta_lang,meta_data,media_links,search_term
https://www.thesun.co.uk/news/10680038/ayia-napa-rape-probe-cop-take-notes-too-busy-brits-mum-reveals/,2020-01-06 13:21:58+00:00,"Bungling Ayia Napa rape probe cop didn’t even bother to take notes because he was TOO BUSY, Brit’s mum reveals – The Sun","THE MUM of a British teen at the centre of a gang rape case in Ayia Napa has said a police officer failed to take notes because he was 'too busy' on the night of the supposed attack.

The 19-year-old, now facing a year behind bars after being found guilty of making up claims she was raped by 12 young Israelis, says Cypriot police coerced her into a confession after a bungled investigation.

10 The teenager will stand before a Cypriot judge tomorrow to face sentencing Credit: Louis Wood - The Sun

10 The young woman's mum spoke via video link from Ayia Napa

10 Her mother spoke to hosts Holly and Phil on the This Morning programme about her fears for her daughter's wellbeing Credit: Louis Wood - The Sun

The teen's mum appeared on today's This Morning programme to talk about her daughter's case before she is due to be sentenced before a Cypriot judge tomorrow.

Her mother claims that a police officer told the court in a previous hearing that he never took any notes down on the night of the incident because he was 'too busy'.

She went onto slam Cypriot law as 'wrong' and a 'disgrace' adding that there were many 'shortcomings' throughout the police investigation.

She told hosts Holly and Phil via video link from Cyrpus that the only evidence police had was the retracement statement which they had failed to record.

The statement has been disputed by experts who say that it could not have been written by a native English speaker.

The Brit could face up to a year in jail when sentenced tomorrow but could otherwise be handed a suspended sentence alongside a fine.

The young woman's mother was also asked if her daughter would accept a pardon from the Cypriot president.

She said: ""Of course in the event she was put into prison, to get out of prison, she would accept a pardon.

""Provided, that would be subject to her not admitting guilt. She is innocent. She was brutally and violently raped by a group of men.

""She will never say she is guilty of this offense.""

DAUGHTER'S INNOCENCE

She supported her daughter saying she had 'no doubt' that she was innocent but was worried that her mental health had since been declining on a daily basis.

The student, who hopes to one day become a police officer, is suffering from PTSD and hypersomnia, as her mother claims she has been sleeping for up to 20 hours a day.

She also explained how she was commuting to work when her daughter called to say she had been gang-raped.

She said: ""I was thankful, I say this, on a train because quite honestly if I would have been driving a car, I would have crashed it.

""She said, 'Mum, I'm at a police station, I have been raped by a group of boys.

""It was horrendous, it was the worst thing.

""I was shaking, I felt numb, I felt physically sick. It was honestly the worst thing I've ever heard.""

10 The woman's identity was hidden to protect her daughter as the hosts questioned her about the case

10 Israeli protesters have stood by the teen and say women's voices are not being heard in cases such as these Credit: AFP or licensors

10 Protests were also carried out in London to show support for the young woman

The British teenager has had a huge amount of support from both British and Israeli activists who say that women's voices are not being heard in cases such as these.

Her mother thanked the girl's family and friends as well as those who have donated to the Go Fund Me page, which has now raised £135,000, and warned others to look at this case before travelling to Ayia Napa.

Talking about comments left online for her daughter, she said: ""We read through those, I sit with her on a daily basis, we read through those.

""They are so inspiring they are so motivating, so thank you to anyone that has contributed in any way.""



'POSSIBILITY SHE HAD BEEN DRUGGED'

Dr Marios Matsakis, 65, a forensic pathologist, claims the lines of inquiry into the case were not properly investigated, the Mirror reports.

He said:“It’s a possibility she had been drugged. It is another aspect that was not fully explored.”

The woman, from Derbyshire, wanted to be a police officer and had offers from five universities to study criminology and policing.

Her mother told The Times: ""She had in mind to be a police officer but she would not be accepted as she wouldn’t have ‘good faith’ if she had to give evidence in court. ""

She said her daughter was initially named on Twitter and fears she will never be able to escape the ordeal.

She added: “She sees it as a life sentence — it will always be online. She feels powerless . . . it is like she is being made to go through everything again.”

The teen has faced a traumatic ordeal since first reporting the alleged gang rape.

After telling police of the incident she later retracted her statement under questioning, with cops then claiming she concocted the story after learning video of her having consensual sex was posted online.

One of the men accused of raping the teen has vowed to sue her, sparking fury amongst counsellors and campaigners.

Yona Golub, 18, insists the 19-year-old student ""deserves to go to jail"" because his life has turned upside down since the rape allegation.

ISRAELI PROTESTS

A group of around 60 Israeli women have said they will protest in support of the British teenager outside the courthouse, on Tuesday.

The demonstrators insist that the young woman is a victim of a gross miscarriage of justice and say they will stand beside her to help overturn her conviction.

Academic Ruhama Weiss, who runs the group, told the Telegraph: ""“This case has become a huge issue in Israel. Instead of trying to help the victim, she is being judged and punished. For us, that is intolerable. As Israelis, we want to say that this is not acceptable.

""Just because the boys involved are Israelis and Jews does not mean we should automatically defend them. People in Israel really care about this case and it is all over the media.

most read in news HOW FUEL-ISH Quick-thinking motorists spray car thieves with PETROL in forecourt robbery DEADLIEST DAY India suffers record 3,689 Covid deaths as wards and crematoriums overwhelmed 'I'M DISGUSTED' Dad's fury as mum who killed their baby daughter allowed to work with KIDS GOING BALLISTIC Kim Jong-un reacts with fury to Biden's 'big blunder' after security blast MADDIE PROBE Maddie suspect lawyer claims he's 'only in frame as cops think they're smart' SWEAT & TEARS Indian mum, 35, with Covid suffocates in hospital car park waiting for bed

""The people who will take part in the protest are from all different occupations, different ages, many are women but there will also be some men. It was very spontaneous. I had the idea of demonstrating and people immediately started calling me.""

Foreign Secretary Dominic Raab also raised concerns about the Brits treatment but added that the government did not want 'aggravate' Cypriots ahead on Tuesday's sentencing.

10 The teen could face up to a year in prison when she is sentenced tomorrow Credit: Louis Wood - The Sun

10 Supporters have been wearing masks that show stitched lips as symbol of silenced woman Credit: Barcroft Media - Getty

10 The hotel room where the woman claimed the assault took place","['Rebecca Husselbee', 'Assistant Foreign Editor']","She went onto slam Cypriot law as 'wrong' and a 'disgrace' adding that there were many 'shortcomings' throughout the police investigation.
The statement has been disputed by experts who say that it could not have been written by a native English speaker.
The young woman's mother was also asked if her daughter would accept a pardon from the Cypriot president.
She said: ""Of course in the event she was put into prison, to get out of prison, she would accept a pardon.
She also explained how she was commuting to work when her daughter called to say she had been gang-raped.","['teen', 'reveals', 'didnt', 'cypriot', 'rape', 'bungling', 'say', 'officer', 'napa', 'cop', 'case', 'probe', 'mother', 'busy', 'notes', 'young', 'daughter', 'credit', 'mum']","{'https://www.facebook.com/tr?id=752905198150451&ev=PageView&noscript=1', 'https://www.thesun.co.uk/wp-content/uploads/2020/11/sunmasthead_mobile-1.png', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.5 1""%3E%3C/svg%3E', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 0.7 1""%3E%3C/svg%3E', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.8 1""%3E%3C/svg%3E', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 0.9 1""%3E%3C/svg%3E', 'data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.3 1""%3E%3C/svg%3E', 'https://www.thesun.co.uk/wp-content/uploads/2020/01/RB-COMP-AYIA-NAPA-v2.jpg?strip=all&quality=100&w=1200&h=800&crop=1', 'https://www.thesun.co.uk/wp-content/themes/thesun/images/sunmasthead.svg', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 0.8 1""%3E%3C/svg%3E'}",True,https://www.thesun.co.uk/wp-content/uploads/2020/01/RB-COMP-AYIA-NAPA-v2.jpg?strip=all&quality=100&w=1200&h=800&crop=1,1,,,,,['gang-rape']
https://www.thesun.co.uk/tvandshowbiz/13862906/married-at-first-sights-ines-suicidal-die-affair/,2021-01-27 10:57:13+00:00,Married At First Sight’s Ines says she was ‘suicidal’ and ‘so thin she thought she’d die’ after affair with Sam backlash,"MARRIED At First Sight's 'most hated bride' Ines Bašić wanted to take her own life after appearing on the controversial reality show.

The 30-year-old, who had an affair with co-star Sam Ball, said the backlash she endured as her season first aired in Australia in 2019 left her suicidal with her weight plummeting to 41kg.

8 Married At First Sight’s Ines says she was 'suicidal' and ‘so thin she thought she’d die’ after the show

She tells The Sun: “It was real hard. The whole thing… my weight loss was so severe. I dropped down to 41kg (6st 6lb) from 56kg (8st 11lb).

""I was too scared, people were sending me rape and death threats every day.

""I was too stressed to eat and couldn’t stomach anything while it was airing. Once it stopped airing I slowly started getting better.""

Ines' mental health first started to deteriorate during filming, after witnessing somebody attempt to take their own life and then finding out that a close friend had suddenly died.

8 Ines told The Sun her weight loss 'was so severe'

8 She became 'the most hated bride' on the reality series

8 The reality star had an affair with Sam who later said he regretted sleeping with her

“I saw someone jump of a balcony [while we were filming on the Gold Coast]. I’d just finished filming at 3am and was a witness and had to call the police. I was screaming and I couldn’t stand up. They survived,” Ines continued.

“Then I had a friend die during filming and [producers] let me have one day off. The show got me a psychiatrist and I was diagnosed with PTSD (post-traumatic stress disorder).”

After leaving MAFS, Ines then spent three months recovering at home – but things got drastically worse as she was then required to film the show's reunion episode, before it then started airing on TV.

8 Ines was matched with Bronson Norrish

8 Ines had an affair with Sam Credit: E4

8 Sam cheated on wife Elizabeth Sobinoff during the experiment

She admits to “over-medicating on valium” while filming the end-of-season reunion - and has no recollection of being there.

Ines added: “There was so much happening and slamming me at once and I was so f***ed. It all happened within a short amount of time and I thought I was going to die. I got so thin I thought I’d die.

“I was suicidal. I was taking valium for my anxiety. I over-medicated before the reunion and shouldn’t have drank. I don’t even remember being there.”

8 Ines said she has been sent death threats following the show Credit: E4

Most read in Celebrity baby joy Ellie Goulding reveals she's given birth to her first baby with husband Caspar 'SOBBING' Kate Garraway hit by a 'white ball of shock' when she saw 'unrecognisable' Derek miss lee Steps singer Lisa Scott-Lee reveals she's working as a headteacher in Dubai mother's day Michelle Keegan enjoys sun-soaked girly day out with her mum noel mention Viewpoint drama 'cut out of ITV interview' with Noel Clarke's co-star GRIEF GROWS Ashley Cain's heartbroken partner Safiyya can't stop thinking about Azaylia

Two years on, Ines is now studying law, a successful fashion and beauty influencer Down Under and trying to remain strong as she endures a fresh backlash from viewers in the UK.

“I want everyone to know I’m a really nice girl, at the time I was just close-minded and it was all filmed two years ago.

""I couldn’t even be that person again if I tried,” she recently told The Sun.",['Joshua Fox'],"MARRIED At First Sight's 'most hated bride' Ines Bašić wanted to take her own life after appearing on the controversial reality show.
The 30-year-old, who had an affair with co-star Sam Ball, said the backlash she endured as her season first aired in Australia in 2019 left her suicidal with her weight plummeting to 41kg.
8 Married At First Sight’s Ines says she was 'suicidal' and ‘so thin she thought she’d die’ after the showShe tells The Sun: “It was real hard.
“Then I had a friend die during filming and [producers] let me have one day off.
It all happened within a short amount of time and I thought I was going to die.","['ines', 'married', 'shed', 'sam', 'thought', 'suicidal', 'affair', 'sights', 'filming', 'started', 'weight', 'reunion', 'die', 'reality', 'backlash']","{'https://www.facebook.com/tr?id=752905198150451&ev=PageView&noscript=1', 'https://www.thesun.co.uk/wp-content/uploads/2020/11/sunmasthead_mobile-1.png', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 0.7 1""%3E%3C/svg%3E', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.8 1""%3E%3C/svg%3E', 'data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==', 'https://www.thesun.co.uk/wp-content/uploads/2021/01/comp-sc-excl-off-platform-ines.jpg?strip=all&quality=100&w=1200&h=800&crop=1', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.3 1""%3E%3C/svg%3E', 'https://www.thesun.co.uk/wp-content/themes/thesun/images/sunmasthead.svg'}",True,https://www.thesun.co.uk/wp-content/uploads/2021/01/comp-sc-excl-off-platform-ines.jpg?strip=all&quality=100&w=1200&h=800&crop=1,1,,,,,['rape']
https://www.thesun.co.uk/news/14369551/man-dies-single-punch-teens-pub/,2021-03-17 20:19:56+00:00,"Man, 47, died in wife’s arms after being punched by gang of teens on way home from pub","A MAN died in his wife's arms after a gang of teens punched him on his way home from the pub, an inquest heard.

David Cameron, 47, suffered a head injury when he fell to the ground after being struck once on the side of his face in Consett, County Durham, on December 5 2019.

3 David Cameron was found seriously injured in Southernwood, in the County Durham town Credit: NCJMedia

3 Floral tributes have been laid for David Cameron Credit: NCJMedia

An inquest at Crook Coroner's Court heard he suffered a heart attack and a ""substantial head injury"" after the altercation on Southernwood Road at around 5.30pm.

Mr Cameron, a bus driver, was walking home from the pub with his stepdaughter Abbey when the pair passed a group of teen boys, Chronicle Live reports.

A row broke out between him and a 14-year-old and Mr Cameron allegedly pushed the boy before the boy punched him and he fell to the ground.

The inquest heard how neighbours, including Mr Cameron's wife Carol, rushed out of their homes to perform CPR in an attempt to save his life.

A statement read out in court by Senior Assistant Coroner Crispin Oliver said: ""The female in the black coat I later found out to be the wife of the man in the road. She said someone had punched him and he had fallen over.

I felt as if I needed to stop him and I just seen the man trip up the kerb and push my friend. He punches him and he dropped. Eye witness

""When David was on his back it was clear he wasn't breathing. David's wife and my son worked together performing CPR.""

But despite the efforts of nurse Carol and the emergency services, Mr Cameron was pronounced dead.

One eye witness, who was 14 at the time and cannot be named for legal reasons, said they helped walk Mr Cameron part of the way home with his stepdaughter.

In an interview after the incident, they told police: ""We were walking along, we seen a man with his stepdaughter.

""The man fell, he got back up and we passed him, and I heard the stepdaughter shout ‘excuse me can you help’.

""I stopped, turned around and helped the man. I had my arm around and helped him.

""The man was quite drunk. He was struggling to walk and his daughter had her arm around him helping him to walk.

""My friend told us to hurry up, I thought he needed help so I turned around.

""The man was telling my friend to 'shut up and f off'. He seemed angry and wanted to go home.

""He let go of me and the woman and he just walked towards my friend saying 'come on then’.

""His stepdaughter was telling him to stop. Then my friend kept annoying the man so the man just pushed us out the way and was going towards him.

""I felt as if I needed to stop him and I just seen the man trip up the kerb and push my friend. He punches him and he dropped.""

'JUST ONE HIT'

In earlier evidence given to the inquest, stepdaughter Abbey said Mr Cameron hadn't deliberately pushed anyone before he was punched.

But the witness told Senior Assistant Coroner Mr Oliver that ""there was definitely a push"".

They added: ""It could have been a possibility that he might have stumbled but I seen his hands go up and my friend getting pushed back.""

The witness also told police that Mr Cameron was hit in the face with ""quite some force"".

They added: ""My friend just hits him. One hit. The next thing I know the man’s fallen.

""I heard the woman screaming ‘David’ and she started shouting his name. She was scared, she didn’t know what was happening.

""My friend said he seen the eyes go back and he was scared.""

The witness told police the group ran away from the scene before neighbours and emergency services arrived, but that they were left shaken by the incident.

When learning of Mr Cameron’s death, the witness said “our jaws just dropped”.

They told police: “I feel like a horrible person, I shouldn’t have been there in the first place.

""The man looked like he was angry, but I don’t think he would have been able to hurt my friend because of how drunk he was.

""I don't think there was any need for him to hit the man. He could have just walked off and he would have not been able to hurt him.""

One of the teens was arrested on suspicion of murder but was later released.

In May 2020, Durham Constabulary released a statement which said: ""A teenager who was arrested in connection with the tragic death of a Consett man has been released with no further action.

Most read in News HEIR THIS William & Charles 'won't open their arms to Harry again' after Oprah interview SPORE BLIMEY NHS worker 'living in horror film' with flat covered floor-to-ceiling in mould HOW FUEL-ISH Quick-thinking motorists spray car thieves with PETROL in forecourt robbery MIND THE GAP Homeowner's fury after extension leaves neighbour's house inches from his home KNIFE HORROR Boy, 17, stabbed to death after being 'chased into shop & knifed' before crash COPS SLAMMED Noel Clarke accuser says cops didn't investigate after he 'filmed her naked'

""The 14-year-old was arrested on suspicion of murder after 47-year-old David Cameron died following an altercation in Southernwood, Consett, last December.

""Detectives from Durham Constabulary’s Major Crime Team carried out a thorough investigation into Mr Cameron’s death, which included reviewing all of the relevant CCTV footage, completing detailed forensic and pathology work, carrying out house-to-house enquiries and obtaining accounts from all those who witnessed the incident.""

The inquest continues.",['Britta Zeltmann'],"A MAN died in his wife's arms after a gang of teens punched him on his way home from the pub, an inquest heard.
A row broke out between him and a 14-year-old and Mr Cameron allegedly pushed the boy before the boy punched him and he fell to the ground.
But despite the efforts of nurse Carol and the emergency services, Mr Cameron was pronounced dead.
""My friend told us to hurry up, I thought he needed help so I turned around.
'JUST ONE HIT'In earlier evidence given to the inquest, stepdaughter Abbey said Mr Cameron hadn't deliberately pushed anyone before he was punched.","['wifes', '47', 'cameron', 'died', 'punched', 'way', 'friend', 'man', 'david', 'gang', 'arms', 'mr', 'witness', 'pub', 'stepdaughter', 'told', 'seen', 'inquest', 'teens']","{'https://www.facebook.com/tr?id=752905198150451&ev=PageView&noscript=1', 'https://www.thesun.co.uk/wp-content/uploads/2020/11/sunmasthead_mobile-1.png', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.5 1""%3E%3C/svg%3E', 'data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==', 'https://www.thesun.co.uk/wp-content/uploads/2021/03/NINTCHDBPICT000642015165.jpg?strip=all&quality=100&w=750&h=673&crop=1', 'https://www.thesun.co.uk/wp-content/themes/thesun/images/sunmasthead.svg', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.1 1""%3E%3C/svg%3E'}",True,https://www.thesun.co.uk/wp-content/uploads/2021/03/NINTCHDBPICT000642015165.jpg?strip=all&quality=100&w=750&h=673&crop=1,1,,,,,['woman+murder']
https://www.thesun.co.uk/news/14068815/animal-shelter-volunteer-danielle-hopton-beaten/,2021-02-16 17:23:38+00:00,"Animal shelter volunteer Danielle Hopton, 18, beaten to death in parking lot as her ex and another man arrested","AN ANIMAL shelter volunteer was allegedly beaten to death in a parking lot, leading to the arrest of her ex and another man.

Danielle Hopton, 18, was allegedly beaten to death, according to police.

4 Danielle Hopton was just 18 years old Credit: GoFundMe

4 Her ex-boyfriend, Stephen McNeil, was arrested Credit: Larimer County Sheriff's Office

Fort Collins Police received a 911 call about an unconscious, injured woman in a Colorado parking lot.

When officers arrived they reportedly found Hopton ""with life-threatening injuries consistent with assault,"" according to a release obtained by People.

She was rushed to hospital where she later succumbed to her injuries.

Detectives then arrested Stephen McNeil and Ian Rayas, both 20.

The trio drove to Whispering Pines Apartments with a group of friends before Hopton and McNeil, who had been in a relationship, got out of the car to talk.

4 Ian Rayas was also arrested Credit: Larimer County Sheriff's Office

4 Hopton was an animal shelter volunteer Credit: FOX31 / KDVR

McNeil then allegedly assaulted Hopton, leading other members of the group to call the cops as McNeil left the scene, a local CBS affiliate reported.

""Several of the people eventually drove to an apartment complex at 525 E. Drake Road and parked to hang out,"" police said in a release obtained by People.

McNeil was booked on charges of first-degree murder, a felony, domestic violence, violation of a protection order and violation of bail bond conditions.

Rayas denied knowing both McNeil and Hopton when he was questioned by police, however cops found ""evidence to the contrary.""

He is facing felony charges of attempt to influence a public servant and accessory to a crime.

Most read in News SICK TROPHY Charles Manson booking sheet from Manson family murders on sale for $95k GRAY ESCAPE Elderly couple use military training in Morse code to bust out of senior home 'COUNTERACTION' Taliban threatens attack after Biden pushed back Afghanistan withdrawal TOUCHDOWN SpaceX capsule carrying four astronauts lands in Gulf of Mexico after leaving ISS CASINO HORROR Two dead as gunman opens fire at casino before being shot dead by police Exclusive WORLD'S STRONGEST GRANDMA Powerlifter, 71, hits back at claims she's 'too old' for the gym

According to a fundraising page, Hopton was ""a gorgeous, loving, kind and caring young woman.""

""She was always smiling and laughing, she was always asking how you are doing and just genuinely cared about others.""

The page confirmed that Hopton was a volunteer at an animal shelter and helped her dad raise guide dog puppies.",['Mollie Mansfield'],"AN ANIMAL shelter volunteer was allegedly beaten to death in a parking lot, leading to the arrest of her ex and another man.
Danielle Hopton, 18, was allegedly beaten to death, according to police.
4 Danielle Hopton was just 18 years old Credit: GoFundMe4 Her ex-boyfriend, Stephen McNeil, was arrested Credit: Larimer County Sheriff's OfficeFort Collins Police received a 911 call about an unconscious, injured woman in a Colorado parking lot.
Detectives then arrested Stephen McNeil and Ian Rayas, both 20.
The page confirmed that Hopton was a volunteer at an animal shelter and helped her dad raise guide dog puppies.","['stephen', 'ex', 'danielle', 'man', 'animal', 'death', 'beaten', 'mcneil', 'shelter', 'allegedly', 'volunteer', 'arrested', 'violation', 'hopton', 'credit', 'lot', 'parking']","{'https://www.facebook.com/tr?id=752905198150451&ev=PageView&noscript=1', 'https://www.thesun.co.uk/wp-content/uploads/2020/11/sunmasthead_mobile-1.png', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 0.7 1""%3E%3C/svg%3E', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1 1""%3E%3C/svg%3E', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.8 1""%3E%3C/svg%3E', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 0.9 1""%3E%3C/svg%3E', 'data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==', 'https://www.thesun.co.uk/wp-content/themes/thesun/images/sunmasthead.svg', 'https://www.thesun.co.uk/wp-content/uploads/2021/02/XL-DANIELLE-OFF-PLAT.jpg?strip=all&quality=100&w=1200&h=800&crop=1'}",True,https://www.thesun.co.uk/wp-content/uploads/2021/02/XL-DANIELLE-OFF-PLAT.jpg?strip=all&quality=100&w=1200&h=800&crop=1,1,,,,,['woman+murder']
https://www.thesun.co.uk/news/14170460/monster-stabs-pregnant-wife-death-kills-step-daughter/,2021-02-26 11:31:45+00:00,"Monster ‘stabs his pregnant wife to death then kills his step-daughter, 5, when she shielded her mum with her body’","A FIREFIGHTER is accused of stabbing his pregnant wife to death before killing her daughter as she tried to protect her mum.

Konstantin Kapustin, 25, allegedly stabbed new bride Marina Kapustina, 30, and five-year-old Nikol, 25 times with a kitchen knife in Russia.

5 Marina Kapustina died along with her daughter Credit: Roksana Panashchuk

5 Konstantin Kapustin is accused of their murder Credit: Roksana Panashchuk

The horrific incident occurred at the family’s house in the city of Vologda, in the north-west of the country, two weeks after the couple’s wedding.

Kapustin had presented himself as a caring partner but began drinking heavily days after tying the knot, a court was told.

After getting fed up with his drinking, Marina started ignoring him.

A video shows Kapustin saying to detectives: “I came home and she didn’t say hello to me. I got angry. Went to the kitchen and took the biggest knife.”

Kapustin, who reportedly was drunk at the time, is said to have attacked Marina with the weapon in front of little Nikol.

5 Nikol died trying to save her mum Credit: Roksana Panashchuk

5 Marina Kapustina has not long been married to her husband Credit: Roksana Panashchuk

5 The firefighter is facing a life sentence Credit: Roksana Panashchuk

The man hit his wife with the knife seven times and then attacked the child, who had rushed to her mother and shielded her with her body, investigators said.

Kapustin stabbed the girl 18 times before dousing both victims with petrol and setting them alight along with their home while trying to destroy evidence.

Police spokeswoman Natalia Letenkova said: “Examinations showed the victims died from multiple stab wounds to the upper body. The woman was pregnant at the moment of the crime.

“Forensics also said the girl was still alive when the suspect set the house on fire.”

Kapustin confessed to killing the mother and the child during police interrogations, local media report.

Most read in News HEIR THIS William & Charles 'won't open their arms to Harry again' after Oprah interview SPORE BLIMEY NHS worker 'living in horror film' with flat covered floor-to-ceiling in mould HOW FUEL-ISH Quick-thinking motorists spray car thieves with PETROL in forecourt robbery MIND THE GAP Homeowner's fury after extension leaves neighbour's house inches from his home KNIFE HORROR Boy, 17, stabbed to death after being 'chased into shop & knifed' before crash COPS SLAMMED Noel Clarke accuser says cops didn't investigate after he 'filmed her naked'

Marina Kapustina’s grieving father Mikhail Maklakov said to local media: “I lost my daughter and granddaughter.

“In the whole world, I loved them the most. Now I don't know what to live for.”

He faces up life-sentence in prison if convicted of murder committed with particular cruelty. The trial continues.







",['Roksana Panashchuk'],"A FIREFIGHTER is accused of stabbing his pregnant wife to death before killing her daughter as she tried to protect her mum.
Konstantin Kapustin, 25, allegedly stabbed new bride Marina Kapustina, 30, and five-year-old Nikol, 25 times with a kitchen knife in Russia.
Kapustin had presented himself as a caring partner but began drinking heavily days after tying the knot, a court was told.
Kapustin stabbed the girl 18 times before dousing both victims with petrol and setting them alight along with their home while trying to destroy evidence.
Police spokeswoman Natalia Letenkova said: “Examinations showed the victims died from multiple stab wounds to the upper body.","['house', 'times', 'stabs', 'marina', 'roksana', 'kapustina', 'wife', 'pregnant', 'kapustin', 'death', 'monster', 'shielded', 'stepdaughter', 'body', 'knife', 'kills', 'panashchuk5', 'stabbed', 'credit', 'mum']","{'https://www.facebook.com/tr?id=752905198150451&ev=PageView&noscript=1', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.7 1""%3E%3C/svg%3E', 'https://www.thesun.co.uk/wp-content/uploads/2021/02/COMP-JA-MURDER-2602.jpg?strip=all&quality=100&w=1200&h=800&crop=1', 'https://www.thesun.co.uk/wp-content/uploads/2020/11/sunmasthead_mobile-1.png', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.4 1""%3E%3C/svg%3E', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1 1""%3E%3C/svg%3E', 'data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==', 'data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1.3 1""%3E%3C/svg%3E', 'https://www.thesun.co.uk/wp-content/themes/thesun/images/sunmasthead.svg'}",True,https://www.thesun.co.uk/wp-content/uploads/2021/02/COMP-JA-MURDER-2602.jpg?strip=all&quality=100&w=1200&h=800&crop=1,1,,,,,['woman+murder']
